"","date","snow_depth","month","year","snow_depth_imp"
"1193",2011-07-24,93,"7","2011",FALSE
"1194",2011-07-25,96,"7","2011",FALSE
"1195",2011-07-26,96,"7","2011",FALSE
"1196",2011-07-27,96,"7","2011",FALSE
"1197",2011-07-28,96,"7","2011",FALSE
"1198",2011-07-29,96,"7","2011",FALSE
"1199",2011-07-30,96,"7","2011",FALSE
"1200",2011-07-31,93,"7","2011",FALSE
"1201",2011-08-01,87,"8","2011",FALSE
"1202",2011-08-02,85,"8","2011",FALSE
"1203",2011-08-03,84,"8","2011",FALSE
"1204",2011-08-04,79,"8","2011",FALSE
"1205",2011-08-05,77,"8","2011",FALSE
"1206",2011-08-06,78,"8","2011",FALSE
"1207",2011-08-07,75,"8","2011",FALSE
"1208",2011-08-08,86,"8","2011",FALSE
"1209",2011-08-09,86,"8","2011",FALSE
"1210",2011-08-10,88,"8","2011",FALSE
"1211",2011-08-11,97,"8","2011",FALSE
"1212",2011-08-12,87,"8","2011",FALSE
"1213",2011-08-13,86,"8","2011",FALSE
"1214",2011-08-14,86,"8","2011",FALSE
"1215",2011-08-15,84,"8","2011",FALSE
"1216",2011-08-16,83,"8","2011",FALSE
"1217",2011-08-17,80,"8","2011",FALSE
"1218",2011-08-18,81,"8","2011",FALSE
"1219",2011-08-19,78,"8","2011",FALSE
"1220",2011-08-20,74,"8","2011",FALSE
"1221",2011-08-21,74,"8","2011",FALSE
"1222",2011-08-22,72,"8","2011",FALSE
"1223",2011-08-23,72,"8","2011",FALSE
"1224",2011-08-24,72,"8","2011",FALSE
"1225",2011-08-25,68,"8","2011",FALSE
"1226",2011-08-26,63,"8","2011",FALSE
"1227",2011-08-27,62,"8","2011",FALSE
"1228",2011-08-28,61,"8","2011",FALSE
"1229",2011-08-29,58,"8","2011",FALSE
"1230",2011-08-30,58,"8","2011",FALSE
"1231",2011-08-31,56,"8","2011",FALSE
"1232",2011-09-01,54,"9","2011",FALSE
"1233",2011-09-02,53,"9","2011",FALSE
"1234",2011-09-03,49,"9","2011",FALSE
"1235",2011-09-04,48,"9","2011",FALSE
"1236",2011-09-05,46,"9","2011",FALSE
"1237",2011-09-06,40,"9","2011",FALSE
"1238",2011-09-07,46,"9","2011",FALSE
"1239",2011-09-08,46,"9","2011",FALSE
"1240",2011-09-09,46,"9","2011",FALSE
"1241",2011-09-10,42,"9","2011",FALSE
"1242",2011-09-11,42,"9","2011",FALSE
"1243",2011-09-12,42,"9","2011",FALSE
"1244",2011-09-13,41,"9","2011",FALSE
"1245",2011-09-14,41,"9","2011",FALSE
"1246",2011-09-15,40,"9","2011",FALSE
"1247",2011-09-16,39,"9","2011",FALSE
"1248",2011-09-17,32,"9","2011",FALSE
"1249",2011-09-18,31,"9","2011",FALSE
"1250",2011-09-19,24,"9","2011",FALSE
"1251",2011-09-20,23,"9","2011",FALSE
"1252",2011-09-21,23,"9","2011",FALSE
"1253",2011-09-22,17,"9","2011",FALSE
"1254",2011-09-23,15,"9","2011",FALSE
"1255",2011-09-24,6,"9","2011",FALSE
"1256",2011-09-25,0,"9","2011",FALSE
"1257",2011-09-26,0,"9","2011",FALSE
"1258",2011-09-27,0,"9","2011",FALSE
"1259",2011-09-28,0,"9","2011",FALSE
"1260",2011-09-29,0,"9","2011",FALSE
"1261",2011-09-30,13,"9","2011",FALSE
"1262",2011-10-01,18,"10","2011",FALSE
"1263",2011-10-02,18,"10","2011",FALSE
"1264",2011-10-03,16.5,"10","2011",TRUE
"1265",2011-10-04,16.5,"10","2011",TRUE
"1266",2011-10-05,16.5,"10","2011",TRUE
"1267",2011-10-06,16.5,"10","2011",TRUE
"1268",2011-10-07,16.5,"10","2011",TRUE
"1269",2011-10-08,16.5,"10","2011",TRUE
"1270",2011-10-09,16.5,"10","2011",TRUE
"1271",2010-06-05,10,"6","2010",TRUE
"1272",2010-06-06,10,"6","2010",TRUE
"1273",2010-06-07,10,"6","2010",TRUE
"1274",2010-06-08,10,"6","2010",TRUE
"1275",2010-06-09,10,"6","2010",TRUE
"1276",2010-06-10,10,"6","2010",TRUE
"1277",2010-06-11,10,"6","2010",TRUE
"1278",2010-06-12,10,"6","2010",FALSE
"1279",2010-06-13,10,"6","2010",FALSE
"1280",2010-06-14,10,"6","2010",FALSE
"1281",2010-06-15,9,"6","2010",FALSE
"1282",2010-06-16,9,"6","2010",FALSE
"1283",2010-06-17,5,"6","2010",FALSE
"1284",2010-06-18,14,"6","2010",FALSE
"1285",2010-06-19,13,"6","2010",FALSE
"1286",2010-06-20,13,"6","2010",FALSE
"1287",2010-06-21,12,"6","2010",FALSE
"1288",2010-06-22,11,"6","2010",FALSE
"1289",2010-06-23,11,"6","2010",FALSE
"1290",2010-06-24,10,"6","2010",FALSE
"1291",2010-06-25,10,"6","2010",FALSE
"1292",2010-06-26,10,"6","2010",FALSE
"1293",2010-06-27,10,"6","2010",FALSE
"1294",2010-06-28,10,"6","2010",FALSE
"1295",2010-06-29,10,"6","2010",FALSE
"1296",2010-06-30,12,"6","2010",FALSE
"1297",2010-07-01,19,"7","2010",FALSE
"1298",2010-07-02,18,"7","2010",FALSE
"1299",2010-07-03,18,"7","2010",FALSE
"1300",2010-07-04,18,"7","2010",FALSE
"1301",2010-07-05,18,"7","2010",FALSE
"1302",2010-07-06,20,"7","2010",FALSE
"1303",2010-07-07,19,"7","2010",FALSE
"1304",2010-07-08,19,"7","2010",FALSE
"1305",2010-07-09,19,"7","2010",FALSE
"1306",2010-07-10,19,"7","2010",FALSE
"1307",2010-07-11,17,"7","2010",FALSE
"1308",2010-07-12,15,"7","2010",FALSE
"1309",2010-07-13,15,"7","2010",FALSE
"1310",2010-07-14,15,"7","2010",FALSE
"1311",2010-07-15,44,"7","2010",FALSE
"1312",2010-07-16,41,"7","2010",FALSE
"1313",2010-07-17,41,"7","2010",FALSE
"1314",2010-07-18,40,"7","2010",FALSE
"1315",2010-07-19,43,"7","2010",FALSE
"1316",2010-07-20,43,"7","2010",FALSE
"1317",2010-07-21,42,"7","2010",FALSE
"1318",2010-07-22,41,"7","2010",FALSE
"1319",2010-07-23,37,"7","2010",FALSE
"1320",2010-07-24,36,"7","2010",FALSE
"1321",2010-07-25,34,"7","2010",FALSE
"1322",2010-07-26,34,"7","2010",FALSE
"1323",2010-07-27,33,"7","2010",FALSE
"1324",2010-07-28,33,"7","2010",FALSE
"1325",2010-07-29,30,"7","2010",FALSE
"1326",2010-07-30,29,"7","2010",FALSE
"1327",2010-07-31,28,"7","2010",FALSE
"1328",2010-08-01,30,"8","2010",FALSE
"1329",2010-08-02,63,"8","2010",FALSE
"1330",2010-08-03,63,"8","2010",FALSE
"1331",2010-08-04,58,"8","2010",FALSE
"1332",2010-08-05,63,"8","2010",FALSE
"1333",2010-08-06,65,"8","2010",FALSE
"1334",2010-08-07,65,"8","2010",FALSE
"1335",2010-08-08,63,"8","2010",FALSE
"1336",2010-08-09,63,"8","2010",FALSE
"1337",2010-08-10,58,"8","2010",FALSE
"1338",2010-08-11,65,"8","2010",FALSE
"1339",2010-08-12,71,"8","2010",FALSE
"1340",2010-08-13,70,"8","2010",FALSE
"1341",2010-08-14,66,"8","2010",FALSE
"1342",2010-08-15,69,"8","2010",FALSE
"1343",2010-08-16,71,"8","2010",FALSE
"1344",2010-08-17,81,"8","2010",FALSE
"1345",2010-08-18,77,"8","2010",FALSE
"1346",2010-08-19,83,"8","2010",FALSE
"1347",2010-08-20,94,"8","2010",FALSE
"1348",2010-08-21,105,"8","2010",FALSE
"1349",2010-08-22,112,"8","2010",FALSE
"1350",2010-08-23,112,"8","2010",FALSE
"1351",2010-08-24,110,"8","2010",FALSE
"1352",2010-08-25,124,"8","2010",FALSE
"1353",2010-08-26,177,"8","2010",FALSE
"1354",2010-08-27,188,"8","2010",FALSE
"1355",2010-08-28,183,"8","2010",FALSE
"1356",2010-08-29,179,"8","2010",FALSE
"1357",2010-08-30,167,"8","2010",FALSE
"1358",2010-08-31,160,"8","2010",FALSE
"1359",2010-09-01,154,"9","2010",FALSE
"1360",2010-09-02,143,"9","2010",FALSE
"1361",2010-09-03,134,"9","2010",FALSE
"1362",2010-09-04,131,"9","2010",FALSE
"1363",2010-09-05,111,"9","2010",FALSE
"1364",2010-09-06,118,"9","2010",FALSE
"1365",2010-09-07,124,"9","2010",FALSE
"1366",2010-09-08,123,"9","2010",FALSE
"1367",2010-09-09,121,"9","2010",FALSE
"1368",2010-09-10,118,"9","2010",FALSE
"1369",2010-09-11,125,"9","2010",FALSE
"1370",2010-09-12,122,"9","2010",FALSE
"1371",2010-09-13,119,"9","2010",FALSE
"1372",2010-09-14,117,"9","2010",FALSE
"1373",2010-09-15,116,"9","2010",FALSE
"1374",2010-09-16,118,"9","2010",FALSE
"1375",2010-09-17,118,"9","2010",FALSE
"1376",2010-09-18,117,"9","2010",FALSE
"1377",2010-09-19,114,"9","2010",FALSE
"1378",2010-09-20,111,"9","2010",FALSE
"1379",2010-09-21,109,"9","2010",FALSE
"1380",2010-09-22,105,"9","2010",FALSE
"1381",2010-09-23,100,"9","2010",FALSE
"1382",2010-09-24,96,"9","2010",FALSE
"1383",2010-09-25,94,"9","2010",FALSE
"1384",2010-09-26,92,"9","2010",FALSE
"1385",2010-09-27,89,"9","2010",FALSE
"1386",2010-09-28,83,"9","2010",FALSE
"1387",2010-09-29,83,"9","2010",FALSE
"1388",2010-09-30,80,"9","2010",FALSE
"1389",2010-10-01,78,"10","2010",FALSE
"1390",2010-10-02,75,"10","2010",FALSE
"1391",2010-10-03,73,"10","2010",FALSE
"1392",2010-10-04,75.3333333333333,"10","2010",TRUE
"1393",2010-10-05,75.3333333333333,"10","2010",TRUE
"1394",2010-10-06,75.3333333333333,"10","2010",TRUE
"1395",2010-10-07,75.3333333333333,"10","2010",TRUE
"1396",2010-10-08,75.3333333333333,"10","2010",TRUE
"1397",2010-10-09,75.3333333333333,"10","2010",TRUE
"1398",2009-06-05,0,"6","2009",FALSE
"1399",2009-06-06,0,"6","2009",FALSE
"1400",2009-06-07,0,"6","2009",FALSE
"1401",2009-06-08,10,"6","2009",FALSE
"1402",2009-06-09,20,"6","2009",FALSE
"1403",2009-06-10,44,"6","2009",FALSE
"1404",2009-06-11,43,"6","2009",FALSE
"1405",2009-06-12,41,"6","2009",FALSE
"1406",2009-06-13,39,"6","2009",FALSE
"1407",2009-06-14,40,"6","2009",FALSE
"1408",2009-06-15,37,"6","2009",FALSE
"1409",2009-06-16,35,"6","2009",FALSE
"1410",2009-06-17,33,"6","2009",FALSE
"1411",2009-06-18,33,"6","2009",FALSE
"1412",2009-06-19,31,"6","2009",FALSE
"1413",2009-06-20,31,"6","2009",FALSE
"1414",2009-06-21,27,"6","2009",FALSE
"1415",2009-06-22,25,"6","2009",FALSE
"1416",2009-06-23,22,"6","2009",FALSE
"1417",2009-06-24,22,"6","2009",FALSE
"1418",2009-06-25,20,"6","2009",FALSE
"1419",2009-06-26,22,"6","2009",FALSE
"1420",2009-06-27,21,"6","2009",FALSE
"1421",2009-06-28,20,"6","2009",FALSE
"1422",2009-06-29,20,"6","2009",FALSE
"1423",2009-06-30,19,"6","2009",FALSE
"1424",2009-07-01,16,"7","2009",FALSE
"1425",2009-07-02,44,"7","2009",FALSE
"1426",2009-07-03,67,"7","2009",FALSE
"1427",2009-07-04,67,"7","2009",FALSE
"1428",2009-07-05,65,"7","2009",FALSE
"1429",2009-07-06,63,"7","2009",FALSE
"1430",2009-07-07,63,"7","2009",FALSE
"1431",2009-07-08,63,"7","2009",FALSE
"1432",2009-07-09,62,"7","2009",FALSE
"1433",2009-07-10,61,"7","2009",FALSE
"1434",2009-07-11,60,"7","2009",FALSE
"1435",2009-07-12,59,"7","2009",FALSE
"1436",2009-07-13,66,"7","2009",FALSE
"1437",2009-07-14,82,"7","2009",FALSE
"1438",2009-07-15,83,"7","2009",FALSE
"1439",2009-07-16,81,"7","2009",FALSE
"1440",2009-07-17,80,"7","2009",FALSE
"1441",2009-07-18,78,"7","2009",FALSE
"1442",2009-07-19,82,"7","2009",FALSE
"1443",2009-07-20,82,"7","2009",FALSE
"1444",2009-07-21,77,"7","2009",FALSE
"1445",2009-07-22,77,"7","2009",FALSE
"1446",2009-07-23,93,"7","2009",FALSE
"1447",2009-07-24,92,"7","2009",FALSE
"1448",2009-07-25,92,"7","2009",FALSE
"1449",2009-07-26,90,"7","2009",FALSE
"1450",2009-07-27,89,"7","2009",FALSE
"1451",2009-07-28,94,"7","2009",FALSE
"1452",2009-07-29,93,"7","2009",FALSE
"1453",2009-07-30,91,"7","2009",FALSE
"1454",2009-07-31,90,"7","2009",FALSE
"1455",2009-08-01,92,"8","2009",FALSE
"1456",2009-08-02,89,"8","2009",FALSE
"1457",2009-08-03,93,"8","2009",FALSE
"1458",2009-08-04,93,"8","2009",FALSE
"1459",2009-08-05,94,"8","2009",FALSE
"1460",2009-08-06,95,"8","2009",FALSE
"1461",2009-08-07,89,"8","2009",FALSE
"1462",2009-08-08,97,"8","2009",FALSE
"1463",2009-08-09,96,"8","2009",FALSE
"1464",2009-08-10,95,"8","2009",FALSE
"1465",2009-08-11,94,"8","2009",FALSE
"1466",2009-08-12,90,"8","2009",FALSE
"1467",2009-08-13,89,"8","2009",FALSE
"1468",2009-08-14,86,"8","2009",FALSE
"1469",2009-08-15,85,"8","2009",FALSE
"1470",2009-08-16,83,"8","2009",FALSE
"1471",2009-08-17,83,"8","2009",FALSE
"1472",2009-08-18,90,"8","2009",FALSE
"1473",2009-08-19,87,"8","2009",FALSE
"1474",2009-08-20,85,"8","2009",FALSE
"1475",2009-08-21,83,"8","2009",FALSE
"1476",2009-08-22,82,"8","2009",FALSE
"1477",2009-08-23,81,"8","2009",FALSE
"1478",2009-08-24,80,"8","2009",FALSE
"1479",2009-08-25,89,"8","2009",FALSE
"1480",2009-08-26,102,"8","2009",FALSE
"1481",2009-08-27,104,"8","2009",FALSE
"1482",2009-08-28,101,"8","2009",FALSE
"1483",2009-08-29,99,"8","2009",FALSE
"1484",2009-08-30,94,"8","2009",FALSE
"1485",2009-08-31,104,"8","2009",FALSE
"1486",2009-09-01,108,"9","2009",FALSE
"1487",2009-09-02,105,"9","2009",FALSE
"1488",2009-09-03,105,"9","2009",FALSE
"1489",2009-09-04,103,"9","2009",FALSE
"1490",2009-09-05,100,"9","2009",FALSE
"1491",2009-09-06,101,"9","2009",FALSE
"1492",2009-09-07,101,"9","2009",FALSE
"1493",2009-09-08,100,"9","2009",FALSE
"1494",2009-09-09,100,"9","2009",FALSE
"1495",2009-09-10,98,"9","2009",FALSE
"1496",2009-09-11,97,"9","2009",FALSE
"1497",2009-09-12,97,"9","2009",FALSE
"1498",2009-09-13,91,"9","2009",FALSE
"1499",2009-09-14,87,"9","2009",FALSE
"1500",2009-09-15,85,"9","2009",FALSE
"1501",2009-09-16,81,"9","2009",FALSE
"1502",2009-09-17,79,"9","2009",FALSE
"1503",2009-09-18,75,"9","2009",FALSE
"1504",2009-09-19,72,"9","2009",FALSE
"1505",2009-09-20,70,"9","2009",FALSE
"1506",2009-09-21,70,"9","2009",FALSE
"1507",2009-09-22,58,"9","2009",FALSE
"1508",2009-09-23,51,"9","2009",FALSE
"1509",2009-09-24,49,"9","2009",FALSE
"1510",2009-09-25,42,"9","2009",FALSE
"1511",2009-09-26,45,"9","2009",FALSE
"1512",2009-09-27,59,"9","2009",FALSE
"1513",2009-09-28,68,"9","2009",FALSE
"1514",2009-09-29,61,"9","2009",FALSE
"1515",2009-09-30,55,"9","2009",FALSE
"1516",2009-10-01,55,"10","2009",FALSE
"1517",2009-10-02,49,"10","2009",FALSE
"1518",2009-10-03,43,"10","2009",FALSE
"1519",2009-10-04,39,"10","2009",FALSE
"1520",2009-10-05,49,"10","2009",TRUE
"1521",2009-10-06,49,"10","2009",TRUE
"1522",2009-10-07,49,"10","2009",TRUE
"1523",2009-10-08,49,"10","2009",TRUE
"1524",2009-10-09,49,"10","2009",TRUE
"1525",2008-06-05,0,"6","2008",TRUE
"1526",2008-06-06,0,"6","2008",TRUE
"1527",2008-06-07,0,"6","2008",FALSE
"1528",2008-06-08,0,"6","2008",FALSE
"1529",2008-06-09,0,"6","2008",FALSE
"1530",2008-06-10,0,"6","2008",FALSE
"1531",2008-06-11,0,"6","2008",FALSE
"1532",2008-06-12,0,"6","2008",FALSE
"1533",2008-06-13,7,"6","2008",FALSE
"1534",2008-06-14,11,"6","2008",FALSE
"1535",2008-06-15,10,"6","2008",FALSE
"1536",2008-06-16,9,"6","2008",FALSE
"1537",2008-06-17,7,"6","2008",FALSE
"1538",2008-06-18,0,"6","2008",FALSE
"1539",2008-06-19,2,"6","2008",FALSE
"1540",2008-06-20,0,"6","2008",FALSE
"1541",2008-06-21,0,"6","2008",FALSE
"1542",2008-06-22,0,"6","2008",FALSE
"1543",2008-06-23,0,"6","2008",FALSE
"1544",2008-06-24,0,"6","2008",FALSE
"1545",2008-06-25,0,"6","2008",FALSE
"1546",2008-06-26,1,"6","2008",FALSE
"1547",2008-06-27,4,"6","2008",FALSE
"1548",2008-06-28,3,"6","2008",FALSE
"1549",2008-06-29,2,"6","2008",FALSE
"1550",2008-06-30,2,"6","2008",FALSE
"1551",2008-07-01,27,"7","2008",FALSE
"1552",2008-07-02,38,"7","2008",FALSE
"1553",2008-07-03,36,"7","2008",FALSE
"1554",2008-07-04,36,"7","2008",FALSE
"1555",2008-07-05,36,"7","2008",FALSE
"1556",2008-07-06,35,"7","2008",FALSE
"1557",2008-07-07,33,"7","2008",FALSE
"1558",2008-07-08,43,"7","2008",FALSE
"1559",2008-07-09,53,"7","2008",FALSE
"1560",2008-07-10,53,"7","2008",FALSE
"1561",2008-07-11,90,"7","2008",FALSE
"1562",2008-07-12,91,"7","2008",FALSE
"1563",2008-07-13,85,"7","2008",FALSE
"1564",2008-07-14,84,"7","2008",FALSE
"1565",2008-07-15,82,"7","2008",FALSE
"1566",2008-07-16,79,"7","2008",FALSE
"1567",2008-07-17,75,"7","2008",FALSE
"1568",2008-07-18,84,"7","2008",FALSE
"1569",2008-07-19,91,"7","2008",FALSE
"1570",2008-07-20,90,"7","2008",FALSE
"1571",2008-07-21,108,"7","2008",FALSE
"1572",2008-07-22,110,"7","2008",FALSE
"1573",2008-07-23,109,"7","2008",FALSE
"1574",2008-07-24,106,"7","2008",FALSE
"1575",2008-07-25,102,"7","2008",FALSE
"1576",2008-07-26,101,"7","2008",FALSE
"1577",2008-07-27,106,"7","2008",FALSE
"1578",2008-07-28,105,"7","2008",FALSE
"1579",2008-07-29,109,"7","2008",FALSE
"1580",2008-07-30,108,"7","2008",FALSE
"1581",2008-07-31,106,"7","2008",FALSE
"1582",2008-08-01,109,"8","2008",FALSE
"1583",2008-08-02,129,"8","2008",FALSE
"1584",2008-08-03,130,"8","2008",FALSE
"1585",2008-08-04,132,"8","2008",FALSE
"1586",2008-08-05,134,"8","2008",FALSE
"1587",2008-08-06,131,"8","2008",FALSE
"1588",2008-08-07,129,"8","2008",FALSE
"1589",2008-08-08,128,"8","2008",FALSE
"1590",2008-08-09,132,"8","2008",FALSE
"1591",2008-08-10,140,"8","2008",FALSE
"1592",2008-08-11,153,"8","2008",FALSE
"1593",2008-08-12,150,"8","2008",FALSE
"1594",2008-08-13,157,"8","2008",FALSE
"1595",2008-08-14,155,"8","2008",FALSE
"1596",2008-08-15,154,"8","2008",FALSE
"1597",2008-08-16,154,"8","2008",FALSE
"1598",2008-08-17,147,"8","2008",FALSE
"1599",2008-08-18,146,"8","2008",FALSE
"1600",2008-08-19,146,"8","2008",FALSE
"1601",2008-08-20,145,"8","2008",FALSE
"1602",2008-08-21,144,"8","2008",FALSE
"1603",2008-08-22,156,"8","2008",FALSE
"1604",2008-08-23,154,"8","2008",FALSE
"1605",2008-08-24,150,"8","2008",FALSE
"1606",2008-08-25,149,"8","2008",FALSE
"1607",2008-08-26,148,"8","2008",FALSE
"1608",2008-08-27,145,"8","2008",FALSE
"1609",2008-08-28,144,"8","2008",FALSE
"1610",2008-08-29,141,"8","2008",FALSE
"1611",2008-08-30,140,"8","2008",FALSE
"1612",2008-08-31,135,"8","2008",FALSE
"1613",2008-09-01,135,"9","2008",FALSE
"1614",2008-09-02,133,"9","2008",FALSE
"1615",2008-09-03,133,"9","2008",FALSE
"1616",2008-09-04,131,"9","2008",FALSE
"1617",2008-09-05,130,"9","2008",FALSE
"1618",2008-09-06,128,"9","2008",FALSE
"1619",2008-09-07,128,"9","2008",FALSE
"1620",2008-09-08,125,"9","2008",FALSE
"1621",2008-09-09,124,"9","2008",FALSE
"1622",2008-09-10,122,"9","2008",FALSE
"1623",2008-09-11,121,"9","2008",FALSE
"1624",2008-09-12,120,"9","2008",FALSE
"1625",2008-09-13,119,"9","2008",FALSE
"1626",2008-09-14,113,"9","2008",FALSE
"1627",2008-09-15,108,"9","2008",FALSE
"1628",2008-09-16,125,"9","2008",FALSE
"1629",2008-09-17,125,"9","2008",FALSE
"1630",2008-09-18,120,"9","2008",FALSE
"1631",2008-09-19,115,"9","2008",FALSE
"1632",2008-09-20,111,"9","2008",FALSE
"1633",2008-09-21,106,"9","2008",FALSE
"1634",2008-09-22,103,"9","2008",FALSE
"1635",2008-09-23,100,"9","2008",FALSE
"1636",2008-09-24,96,"9","2008",FALSE
"1637",2008-09-25,93,"9","2008",FALSE
"1638",2008-09-26,90,"9","2008",FALSE
"1639",2008-09-27,84,"9","2008",FALSE
"1640",2008-09-28,76,"9","2008",FALSE
"1641",2008-09-29,0,"9","2008",FALSE
"1642",2008-09-30,0,"9","2008",FALSE
"1643",2008-10-01,0,"10","2008",FALSE
"1644",2008-10-02,0,"10","2008",FALSE
"1645",2008-10-03,0,"10","2008",FALSE
"1646",2008-10-04,0,"10","2008",FALSE
"1647",2008-10-05,0,"10","2008",FALSE
"1648",2008-10-06,0,"10","2008",TRUE
"1649",2008-10-07,0,"10","2008",TRUE
"1650",2008-10-08,0,"10","2008",TRUE
"1651",2008-10-09,0,"10","2008",TRUE
"1652",2007-06-05,25,"6","2007",TRUE
"1653",2007-06-06,25,"6","2007",TRUE
"1654",2007-06-07,25,"6","2007",TRUE
"1655",2007-06-08,26,"6","2007",FALSE
"1656",2007-06-09,26,"6","2007",FALSE
"1657",2007-06-10,23,"6","2007",FALSE
"1658",2007-06-11,22,"6","2007",FALSE
"1659",2007-06-12,22,"6","2007",FALSE
"1660",2007-06-13,22,"6","2007",FALSE
"1661",2007-06-14,26,"6","2007",FALSE
"1662",2007-06-15,26,"6","2007",FALSE
"1663",2007-06-16,24,"6","2007",FALSE
"1664",2007-06-17,24,"6","2007",FALSE
"1665",2007-06-18,23,"6","2007",FALSE
"1666",2007-06-19,31,"6","2007",FALSE
"1667",2007-06-20,42,"6","2007",FALSE
"1668",2007-06-21,42,"6","2007",FALSE
"1669",2007-06-22,47,"6","2007",FALSE
"1670",2007-06-23,46,"6","2007",FALSE
"1671",2007-06-24,44,"6","2007",FALSE
"1672",2007-06-25,43,"6","2007",FALSE
"1673",2007-06-26,42,"6","2007",FALSE
"1674",2007-06-27,43,"6","2007",FALSE
"1675",2007-06-28,58,"6","2007",FALSE
"1676",2007-06-29,54,"6","2007",FALSE
"1677",2007-06-30,55,"6","2007",FALSE
"1678",2007-07-01,60,"7","2007",FALSE
"1679",2007-07-02,63,"7","2007",FALSE
"1680",2007-07-03,67,"7","2007",FALSE
"1681",2007-07-04,64,"7","2007",FALSE
"1682",2007-07-05,81,"7","2007",FALSE
"1683",2007-07-06,99,"7","2007",FALSE
"1684",2007-07-07,112,"7","2007",FALSE
"1685",2007-07-08,109,"7","2007",FALSE
"1686",2007-07-09,108,"7","2007",FALSE
"1687",2007-07-10,104,"7","2007",FALSE
"1688",2007-07-11,103,"7","2007",FALSE
"1689",2007-07-12,102,"7","2007",FALSE
"1690",2007-07-13,102,"7","2007",FALSE
"1691",2007-07-14,100,"7","2007",FALSE
"1692",2007-07-15,100,"7","2007",FALSE
"1693",2007-07-16,100,"7","2007",FALSE
"1694",2007-07-17,101,"7","2007",FALSE
"1695",2007-07-18,118,"7","2007",FALSE
"1696",2007-07-19,116,"7","2007",FALSE
"1697",2007-07-20,113,"7","2007",FALSE
"1698",2007-07-21,111,"7","2007",FALSE
"1699",2007-07-22,110,"7","2007",FALSE
"1700",2007-07-23,110,"7","2007",FALSE
"1701",2007-07-24,108,"7","2007",FALSE
"1702",2007-07-25,105,"7","2007",FALSE
"1703",2007-07-26,103,"7","2007",FALSE
"1704",2007-07-27,100,"7","2007",FALSE
"1705",2007-07-28,102,"7","2007",FALSE
"1706",2007-07-29,101,"7","2007",FALSE
"1707",2007-07-30,100,"7","2007",FALSE
"1708",2007-07-31,99,"7","2007",FALSE
"1709",2007-08-01,103,"8","2007",FALSE
"1710",2007-08-02,101,"8","2007",FALSE
"1711",2007-08-03,101,"8","2007",FALSE
"1712",2007-08-04,101,"8","2007",FALSE
"1713",2007-08-05,115,"8","2007",FALSE
"1714",2007-08-06,116,"8","2007",FALSE
"1715",2007-08-07,115,"8","2007",FALSE
"1716",2007-08-08,113,"8","2007",FALSE
"1717",2007-08-09,105,"8","2007",FALSE
"1718",2007-08-10,102,"8","2007",FALSE
"1719",2007-08-11,100,"8","2007",FALSE
"1720",2007-08-12,97,"8","2007",FALSE
"1721",2007-08-13,98,"8","2007",FALSE
"1722",2007-08-14,98,"8","2007",FALSE
"1723",2007-08-15,95,"8","2007",FALSE
"1724",2007-08-16,91,"8","2007",FALSE
"1725",2007-08-17,91,"8","2007",FALSE
"1726",2007-08-18,91,"8","2007",FALSE
"1727",2007-08-19,98,"8","2007",FALSE
"1728",2007-08-20,96,"8","2007",FALSE
"1729",2007-08-21,95,"8","2007",FALSE
"1730",2007-08-22,93,"8","2007",FALSE
"1731",2007-08-23,92,"8","2007",FALSE
"1732",2007-08-24,90,"8","2007",FALSE
"1733",2007-08-25,90,"8","2007",FALSE
"1734",2007-08-26,87,"8","2007",FALSE
"1735",2007-08-27,86,"8","2007",FALSE
"1736",2007-08-28,83,"8","2007",FALSE
"1737",2007-08-29,80,"8","2007",FALSE
"1738",2007-08-30,77,"8","2007",FALSE
"1739",2007-08-31,75,"8","2007",FALSE
"1740",2007-09-01,72,"9","2007",FALSE
"1741",2007-09-02,71,"9","2007",FALSE
"1742",2007-09-03,71,"9","2007",FALSE
"1743",2007-09-04,70,"9","2007",FALSE
"1744",2007-09-05,69,"9","2007",FALSE
"1745",2007-09-06,67,"9","2007",FALSE
"1746",2007-09-07,66,"9","2007",FALSE
"1747",2007-09-08,63,"9","2007",FALSE
"1748",2007-09-09,62,"9","2007",FALSE
"1749",2007-09-10,61,"9","2007",FALSE
"1750",2007-09-11,56,"9","2007",FALSE
"1751",2007-09-12,56,"9","2007",FALSE
"1752",2007-09-13,55,"9","2007",FALSE
"1753",2007-09-14,55,"9","2007",FALSE
"1754",2007-09-15,54,"9","2007",FALSE
"1755",2007-09-16,53,"9","2007",FALSE
"1756",2007-09-17,56,"9","2007",FALSE
"1757",2007-09-18,56,"9","2007",FALSE
"1758",2007-09-19,53,"9","2007",FALSE
"1759",2007-09-20,49,"9","2007",FALSE
"1760",2007-09-21,47,"9","2007",FALSE
"1761",2007-09-22,47,"9","2007",FALSE
"1762",2007-09-23,46,"9","2007",FALSE
"1763",2007-09-24,44,"9","2007",FALSE
"1764",2007-09-25,44,"9","2007",FALSE
"1765",2007-09-26,41,"9","2007",FALSE
"1766",2007-09-27,36,"9","2007",FALSE
"1767",2007-09-28,33,"9","2007",FALSE
"1768",2007-09-29,42,"9","2007",FALSE
"1769",2007-09-30,41,"9","2007",FALSE
"1770",2007-10-01,36,"10","2007",FALSE
"1771",2007-10-02,20,"10","2007",TRUE
"1772",2007-10-03,20,"10","2007",TRUE
